idx,hypernym_score,negative_score
166,-4.744453430175781,-4.916024684906006
167,-4.744453430175781,-4.975394248962402
168,-4.744453430175781,-4.771568298339844
169,-4.202343940734863,-5.115609645843506
170,-4.202343940734863,-4.975394248962402
171,-4.202343940734863,-4.540511131286621
172,-4.202343940734863,-5.29751443862915
173,-4.521056175231934,-4.887387752532959
174,-4.521056175231934,-5.156978607177734
175,-4.521056175231934,-5.083007335662842
176,-4.521056175231934,-5.0049052238464355
177,-4.367823600769043,-5.612059116363525
178,-4.367823600769043,-4.950610160827637
179,-4.367823600769043,-5.021640777587891
180,-4.367823600769043,-5.227396011352539
181,-3.888134479522705,-5.328948020935059
182,-3.888134479522705,-3.9400603771209717
183,-3.888134479522705,-4.743195533752441
184,-3.888134479522705,-4.908324718475342
185,-4.1093549728393555,-5.607692241668701
186,-4.1093549728393555,-5.42555570602417
187,-4.1093549728393555,-5.068532943725586
188,-4.1093549728393555,-5.559569358825684
189,-4.5425872802734375,-5.356942653656006
190,-4.5425872802734375,-4.34647274017334
191,-4.5425872802734375,-5.665489196777344
192,-4.5425872802734375,-5.6909499168396
193,-4.020010471343994,-4.414120674133301
194,-4.020010471343994,-4.8843793869018555
195,-4.020010471343994,-5.156713485717773
196,-4.020010471343994,-4.821451663970947
197,-4.554046630859375,-5.452836036682129
198,-4.554046630859375,-5.359761714935303
199,-4.554046630859375,-5.823216915130615
200,-4.554046630859375,-5.667642593383789
201,-4.672651290893555,-5.359761714935303
202,-4.672651290893555,-6.003804683685303
203,-4.672651290893555,-5.531976222991943
204,-4.672651290893555,-4.843439102172852
205,-4.29785680770874,-4.712271213531494
206,-4.29785680770874,-4.737771987915039
207,-4.29785680770874,-4.847710132598877
208,-4.29785680770874,-5.294379234313965
209,-3.776803970336914,-5.294379234313965
210,-3.776803970336914,-4.701210975646973
211,-3.776803970336914,-4.793947219848633
212,-3.776803970336914,-4.614866256713867
213,-4.881053447723389,-4.938056945800781
214,-4.881053447723389,-5.593008995056152
215,-4.881053447723389,-4.61528205871582
216,-4.881053447723389,-5.126334190368652
217,-4.145437717437744,-5.095945835113525
218,-4.145437717437744,-5.4222187995910645
219,-4.145437717437744,-5.3453288078308105
220,-4.145437717437744,-5.065073013305664
221,-4.655442237854004,-4.77895975112915
222,-4.655442237854004,-5.488903045654297
223,-4.655442237854004,-5.465770721435547
224,-4.655442237854004,-5.423615455627441
225,-4.237282752990723,-5.305685043334961
226,-4.237282752990723,-5.184316635131836
227,-4.237282752990723,-4.929454326629639
228,-4.237282752990723,-4.900689125061035
229,-3.839616298675537,-5.434935092926025
230,-3.839616298675537,-5.488903045654297
231,-3.839616298675537,-5.049825668334961
232,-3.839616298675537,-5.184316635131836
233,-4.0317840576171875,-4.414831638336182
234,-4.0317840576171875,-4.732375144958496
235,-4.0317840576171875,-4.860034942626953
236,-4.0317840576171875,-4.692241668701172
237,-4.205838203430176,-5.238184452056885
238,-4.205838203430176,-5.046910285949707
239,-4.205838203430176,-5.239650726318359
240,-4.205838203430176,-4.891191482543945
241,-4.060955047607422,-5.123551368713379
242,-4.060955047607422,-5.303854942321777
243,-4.060955047607422,-5.034470558166504
244,-4.060955047607422,-5.143466472625732
245,-4.072270393371582,-5.086592674255371
246,-4.072270393371582,-5.0987091064453125
247,-4.072270393371582,-5.710300922393799
248,-4.072270393371582,-5.749140739440918
249,-4.700896263122559,-5.730931282043457
250,-4.700896263122559,-5.948068141937256
251,-4.700896263122559,-5.474364280700684
252,-4.700896263122559,-5.659258842468262
253,-3.6391940116882324,-4.34229850769043
254,-3.6391940116882324,-5.1959123611450195
255,-3.6391940116882324,-4.887927055358887
256,-3.6391940116882324,-5.510677814483643
257,-4.401859283447266,-5.0890069007873535
258,-4.401859283447266,-5.324491024017334
259,-4.401859283447266,-6.075136661529541
260,-4.401859283447266,-5.526546478271484
261,-3.991661310195923,-6.075136661529541
262,-3.991661310195923,-5.117448806762695
263,-3.991661310195923,-5.437065124511719
264,-3.991661310195923,-5.008831977844238
265,-4.014274597167969,-5.529452800750732
266,-4.014274597167969,-4.834649085998535
267,-4.014274597167969,-5.517552375793457
268,-4.014274597167969,-5.379744529724121
269,-4.346329689025879,-5.775529384613037
270,-4.346329689025879,-5.079639434814453
271,-4.346329689025879,-5.4014387130737305
272,-4.346329689025879,-5.73224401473999
273,-4.529718399047852,-6.254239559173584
274,-4.529718399047852,-5.674710273742676
275,-4.529718399047852,-6.3025803565979
276,-4.529718399047852,-5.844845771789551
277,-4.690272331237793,-5.452948093414307
278,-4.690272331237793,-5.1004767417907715
279,-4.690272331237793,-5.156343460083008
280,-4.690272331237793,-4.915095806121826
281,-4.315853595733643,-5.4963698387146
282,-4.315853595733643,-5.433462142944336
283,-4.315853595733643,-5.842907905578613
284,-4.315853595733643,-4.577617645263672
285,-4.795412540435791,-4.480723857879639
286,-4.795412540435791,-5.714009761810303
287,-4.795412540435791,-5.555025100708008
288,-4.795412540435791,-5.507569789886475
289,-4.212634086608887,-5.1587815284729
290,-4.212634086608887,-5.55789041519165
291,-4.212634086608887,-4.480720520019531
292,-4.212634086608887,-5.304376125335693
293,-4.084455490112305,-4.446991443634033
294,-4.084455490112305,-4.385575771331787
295,-4.084455490112305,-4.226945400238037
296,-4.084455490112305,-3.962620735168457
297,-5.331133842468262,-5.799862861633301
298,-5.331133842468262,-5.340916633605957
299,-5.331133842468262,-5.429172039031982
300,-5.331133842468262,-5.7296977043151855
301,-4.073792934417725,-5.658038139343262
302,-4.073792934417725,-5.492312431335449
303,-4.073792934417725,-5.775713920593262
304,-4.073792934417725,-5.191279888153076
305,-5.062287330627441,-5.822453498840332
306,-5.062287330627441,-5.927892684936523
307,-5.062287330627441,-5.323846817016602
308,-5.062287330627441,-5.9087371826171875
309,-3.7359118461608887,-5.065577983856201
310,-3.7359118461608887,-4.917612075805664
311,-3.7359118461608887,-4.45623254776001
312,-3.7359118461608887,-4.340063095092773
313,-3.1676859855651855,-4.324785232543945
314,-3.1676859855651855,-4.280434608459473
315,-3.1676859855651855,-4.672738075256348
316,-3.1676859855651855,-4.1565680503845215
317,-3.679497241973877,-4.099259376525879
318,-3.679497241973877,-4.672738075256348
319,-3.679497241973877,-4.200314998626709
320,-3.679497241973877,-4.496986389160156
321,-3.915163278579712,-5.47141170501709
322,-3.915163278579712,-5.636955738067627
323,-3.915163278579712,-5.689986228942871
324,-3.915163278579712,-4.986204624176025
325,-4.138502597808838,-5.689986228942871
326,-4.138502597808838,-5.407468318939209
327,-4.138502597808838,-5.257569789886475
328,-4.138502597808838,-4.957981109619141
329,-5.323163032531738,-5.937053203582764
330,-5.323163032531738,-5.669891834259033
331,-5.323163032531738,-5.6232805252075195
332,-5.323163032531738,-6.425290107727051
333,-5.425441741943359,-5.896868705749512
334,-5.425441741943359,-5.729376792907715
335,-5.425441741943359,-6.178549766540527
336,-5.425441741943359,-5.7011284828186035
337,-5.173616886138916,-5.512433052062988
338,-5.173616886138916,-5.937053203582764
339,-5.173616886138916,-6.528588771820068
340,-5.173616886138916,-5.6232805252075195
341,-4.890734672546387,-5.779279708862305
342,-4.890734672546387,-5.179102420806885
343,-4.890734672546387,-5.4575982093811035
344,-4.890734672546387,-5.762300491333008
345,-4.02979040145874,-5.142037391662598
346,-4.02979040145874,-5.185503005981445
347,-4.02979040145874,-4.958277225494385
348,-4.02979040145874,-4.4070353507995605
349,-4.343132019042969,-5.142037391662598
350,-4.343132019042969,-4.765390396118164
351,-4.343132019042969,-5.208282470703125
352,-4.343132019042969,-5.039759635925293
353,-3.595656394958496,-4.654646396636963
354,-3.595656394958496,-4.993898868560791
355,-3.595656394958496,-5.206137657165527
356,-3.595656394958496,-3.931750535964966
357,-5.155766487121582,-5.260795593261719
358,-5.155766487121582,-5.2545366287231445
359,-5.155766487121582,-5.885800361633301
360,-5.155766487121582,-5.503472328186035
361,-3.196523427963257,-4.884165287017822
362,-3.196523427963257,-4.62526273727417
363,-3.196523427963257,-4.504672527313232
364,-3.196523427963257,-4.632445812225342
365,-3.7499492168426514,-3.97491717338562
366,-3.7499492168426514,-4.30536413192749
367,-3.7499492168426514,-4.877392768859863
368,-3.7499492168426514,-4.419185161590576
369,-2.84263014793396,-4.121962070465088
370,-2.84263014793396,-3.94077467918396
371,-2.84263014793396,-4.012589931488037
372,-2.84263014793396,-4.276710510253906
373,-3.226966142654419,-3.94293212890625
374,-3.226966142654419,-3.533163547515869
375,-3.226966142654419,-4.028283596038818
376,-3.226966142654419,-3.9838509559631348
377,-5.225865840911865,-6.45745325088501
378,-5.225865840911865,-5.698513507843018
379,-5.225865840911865,-6.085817337036133
380,-5.225865840911865,-6.062126636505127
381,-4.73752498626709,-5.665008068084717
