idx,hypernym_score,negative_score
241,-2.7440619468688965,-3.9015374183654785
242,-2.7440619468688965,-4.3382182121276855
243,-2.7440619468688965,-3.92768931388855
244,-2.7440619468688965,-4.044969081878662
245,-2.6199636459350586,-4.096646785736084
246,-2.6199636459350586,-3.8997161388397217
247,-2.6199636459350586,-4.888040542602539
248,-2.6199636459350586,-4.895190715789795
249,-3.7419605255126953,-4.874706268310547
250,-3.7419605255126953,-4.925294876098633
251,-3.7419605255126953,-4.580066680908203
252,-3.7419605255126953,-5.174971580505371
253,-3.0791449546813965,-3.795024871826172
254,-3.0791449546813965,-4.684584617614746
255,-3.0791449546813965,-4.503434181213379
256,-3.0791449546813965,-4.855293273925781
257,-3.8416590690612793,-4.559867858886719
258,-3.8416590690612793,-5.034097671508789
259,-3.8416590690612793,-5.724555969238281
260,-3.8416590690612793,-5.399829387664795
261,-3.504782199859619,-5.724555969238281
262,-3.504782199859619,-4.762908458709717
263,-3.504782199859619,-5.3831353187561035
264,-3.504782199859619,-4.348351955413818
265,-2.9496712684631348,-4.395815849304199
266,-2.9496712684631348,-3.771815776824951
267,-2.9496712684631348,-4.474640846252441
268,-2.9496712684631348,-4.147902011871338
269,-3.3438005447387695,-4.840775489807129
270,-3.3438005447387695,-4.105885982513428
271,-3.3438005447387695,-4.692150115966797
272,-3.3438005447387695,-4.652843952178955
273,-3.4459426403045654,-5.049005508422852
274,-3.4459426403045654,-4.807476997375488
275,-3.4459426403045654,-5.214380264282227
276,-3.4459426403045654,-4.875800609588623
277,-4.435579299926758,-5.5999956130981445
278,-4.435579299926758,-5.454158306121826
279,-4.435579299926758,-5.454102993011475
280,-4.435579299926758,-4.840246677398682
281,-3.2815024852752686,-4.379165172576904
282,-3.2815024852752686,-4.195569038391113
283,-3.2815024852752686,-4.688438415527344
284,-3.2815024852752686,-3.482302188873291
285,-4.252071857452393,-4.061257362365723
286,-4.252071857452393,-4.502627372741699
287,-4.252071857452393,-4.661825180053711
288,-4.252071857452393,-4.742466449737549
289,-3.809190034866333,-3.898002862930298
290,-3.809190034866333,-4.588542938232422
291,-3.809190034866333,-4.061257362365723
292,-3.809190034866333,-4.846755504608154
293,-3.6661300659179688,-3.7323989868164062
294,-3.6661300659179688,-3.5947258472442627
295,-3.6661300659179688,-3.559819459915161
296,-3.6661300659179688,-3.1030826568603516
297,-4.54218053817749,-4.920385837554932
298,-4.54218053817749,-4.9029645919799805
299,-4.54218053817749,-4.939798831939697
300,-4.54218053817749,-5.202293395996094
301,-2.598090887069702,-3.9794087409973145
302,-2.598090887069702,-3.7374653816223145
303,-2.598090887069702,-3.8256313800811768
304,-2.598090887069702,-4.2979021072387695
305,-3.34375,-4.20378303527832
306,-3.34375,-4.424890041351318
307,-3.34375,-3.443342685699463
308,-3.34375,-3.9676380157470703
309,-3.1223227977752686,-4.238527297973633
310,-3.1223227977752686,-4.339920520782471
311,-3.1223227977752686,-4.076506614685059
312,-3.1223227977752686,-3.8660078048706055
313,-2.9402613639831543,-4.194977760314941
314,-2.9402613639831543,-4.112381458282471
315,-2.9402613639831543,-4.541975021362305
316,-2.9402613639831543,-4.386876106262207
317,-3.6553287506103516,-3.9024369716644287
